i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	0.000000
0	3	0.783636
0	4	0.216364
0	5	0.000000
0	6	0.000000
0	7	0.000000
0	8	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	0.883013
1	4	0.116987
1	5	0.000000
1	6	0.000000
1	7	0.000000
1	8	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	0.874283
2	4	0.125717
2	5	0.000000
2	6	0.000000
2	7	0.000000
2	8	0.000000
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.411619
3	4	0.089127
3	5	0.000000
3	6	0.499254
3	7	0.000000
3	8	0.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
4	3	0.000000
4	4	0.000000
4	5	0.000000
4	6	0.000000
4	7	0.000000
4	8	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.000000
5	3	0.000000
5	4	0.000000
5	5	0.000000
5	6	1.000000
5	7	0.000000
5	8	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.428194
6	4	0.072132
6	5	0.000000
6	6	0.499674
6	7	0.000000
6	8	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.413091
7	4	0.087552
7	5	0.000000
7	6	0.499357
7	7	0.000000
7	8	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.867966
8	4	0.132034
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	0.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
9	7	0.000000
9	8	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.482282
10	4	0.111014
10	5	0.000000
10	6	0.000000
10	7	0.406703
10	8	0.000000
11	0	0.000000
11	1	0.000000
11	2	0.000000
11	3	0.000068
11	4	0.000006
11	5	0.460015
11	6	0.000000
11	7	0.539910
11	8	0.000000
12	0	0.000000
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.000000
